PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT
ac567628-2a2b-434c-9b9f-91ea97788f2a,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.358 Z,4,0.9245,3135,"I would need to see the definitions of defensible space to know if I would support this or not. If it means removing well maintained native plants, for example, I'm guessing this is more destructive than helpful in a suburban environment.",0,0
a7443b31-93fa-46ba-9d86-b190cb46560d,DEFENSIBLE_SPACE_INCENTIVES,Somewhat opposed,Defensible space tax incentives,2025-08-12 20:23:19.364 Z,3,0.9245,,,,
7d42900b-99a8-4c98-8461-e326aecc110d,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.340 Z,6,0.9245,,,,
91cba6c1-b1e3-4dad-a85c-b2161ae47bf9,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.367 Z,7,0.9245,,,,
5583bdac-3e60-4873-aa10-e3ba6fc0af33,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.328 Z,6,0.9245,,,,
8610a2e8-3b0c-4d5b-b858-23a927c48f71,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.330 Z,6,0.9245,,,,
cc3571af-5dc3-4def-9aa4-10c7cbc87ca4,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.374 Z,7,0.9245,,,,
59701b8f-fb0c-4b8f-aa16-108c19463a26,DEFENSIBLE_SPACE_INCENTIVES,Somewhat opposed,Defensible space tax incentives,2025-08-12 20:23:19.338 Z,3,0.9245,,,,
5ab413be-ed2e-4a69-9061-c11a9218f625,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.343 Z,6,0.9245,,,,
1841a79a-0a86-4932-8e04-260b2bd65e69,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.370 Z,4,0.9245,,,,
55eaa344-bab6-4ced-ad9c-60c0ad1cd0f1,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.308 Z,7,0.9245,,,,
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.313 Z,4,0.9245,2397,"A good idea without consideration for implementation or cost.  A better question needed, so ""neutral.""",0,0
d0772e52-0021-4220-a898-e59bcf554419,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.325 Z,6,0.9245,2576,Residents need guidance and support here.,1,0
73bd5cc6-dc9c-4964-8879-5d60db197dda,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.337 Z,4,0.9245,,,,
c577dc71-5397-43d8-b0ff-a902116ee8cf,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.368 Z,6,0.9245,,,,
9d36f276-6179-43d9-a101-b7809ccf98cf,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.347 Z,6,0.9245,,,,
506afcd1-12e7-4e95-8767-1b96a2cd15b9,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.299 Z,6,0.9245,,,,
187115f0-651b-4c26-a168-47ea4cc94f61,DEFENSIBLE_SPACE_INCENTIVES,Somewhat opposed,Defensible space tax incentives,2025-08-12 20:23:19.342 Z,3,0.9245,,,,
b51c260e-228a-451e-bf1e-e1444796fb26,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.361 Z,6,0.9245,3185,It encourages good practices,0,0
c06b8e93-45a8-41e1-bdff-507cb46394fc,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.307 Z,5,0.9245,,,,
60465a2b-1304-4e32-8a29-e5c3f2931ca1,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.313 Z,5,0.9245,2418,There needs to be oversight.,0,0
3db39718-96be-451d-9bba-653697aac84e,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.324 Z,7,0.9245,2568,If we do the work we should get the credit,0,0
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.311 Z,7,0.9245,2352,"There is legislation being proposed on the tax break. Question is too simplistic, how much tax break?   Why not provide this information with the question?",0,0
887c2c59-30da-43da-af80-60c59632586a,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.364 Z,6,0.9245,,,,
6918501e-c490-4c7c-84c9-81408cdb45d8,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.374 Z,5,0.9245,,,,
ca10b690-8a04-4602-ada4-f8a934d92d11,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.297 Z,7,0.9245,2113,Yes.  Homeowners go to great effort and cost to do that and should be supported by the city with one-on-one education for each property and cost relief.,1,0
e705fe6e-87ef-4be9-8049-6aeb9eed5131,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.366 Z,7,0.9245,3285,Incentivize wise building practices to avoid future problems,0,0
803652a9-c82f-4902-b02e-9e7c0f3c8eb3,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.336 Z,6,0.9245,,,,
c9c517ee-ffc5-4589-be6c-417d777696f9,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.338 Z,6,0.9245,,,,
9a34ed48-7045-41e6-a905-1966047abc40,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.369 Z,6,0.9245,,,,
65695db5-3a94-4539-b0d7-c64f9b731c8c,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.313 Z,4,0.9245,3451,It seems like it would be more important to get insurance companies on board for this - will they agree to insure home that do this? Or insure at a lower rate?,1,0
0fcdc4cc-3f84-4047-b924-06f1012bb5f2,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.332 Z,7,0.9245,,,,
25549db5-fe47-4e96-aa18-ebf994956334,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.332 Z,6,0.9245,,,,
2664fca3-23a1-40ff-a7ea-b7e57523f88f,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.310 Z,7,0.9245,2331,of course,0,0
5b940d47-0a40-47e7-a174-37e516234dd1,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.310 Z,6,0.9245,,,,
5fec7556-3982-44d1-a40b-3a795a2b0750,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.323 Z,5,0.9245,,,,
03cbbc32-6c76-43bb-87db-e50dd932a7e8,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.339 Z,2,0.9245,2811,This their home insurers job.,0,0
37fa49d1-1372-4d68-a51b-2a55d0a30e47,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.322 Z,6,0.9245,,,,
856c515f-0d2f-4af6-b445-85acdb3b8db5,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.332 Z,7,0.9245,,,,
2c399390-cfd4-42fe-8103-42e1ca86f175,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.334 Z,7,0.9245,2744,"I'm all for carrots, but in this case, I am also fine with sticks – mandate brush clearing and fine for violations.",2,0
c97b198e-cab5-4bf7-8d17-9ae4f0f2ef77,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.314 Z,2,0.9245,,,,
4de8173f-c48d-4c40-8e83-fbf7db72e00b,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.335 Z,6,0.9245,,,,
7a96ef8d-8f46-4b8c-909f-ac51d8103660,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.359 Z,5,0.9245,,,,
ea418c35-4e14-492a-ad16-b38240ebe22d,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.336 Z,7,0.9245,,,,
b7cb3d11-3ea0-4f80-b95a-1d90aeb65a5f,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.303 Z,2,0.9245,2194,"Too hard to enforce, too fussy. Encourage in other ways.",0,0
ed7657ae-5938-43cb-bc5b-97cacd5104a0,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.311 Z,6,0.9245,2361,"This seems to have only benefits, though I don't know how effective it would be.",0,0
4e9b307e-2728-4c17-8411-6b66b8c40a3f,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.304 Z,6,0.9245,,,,
e7bc95e5-55b9-4dc6-96b5-1ed166798604,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.338 Z,5,0.9245,2795,"Defensible space is great, but if we encourage everyone to cut everything down we're going to make the place hotter, too. Which will increase fire risk. We need to a path to implement better policies that are less generic and more wise.",1,0
13a864d3-900a-4fdb-9eb3-16e75301f500,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.370 Z,7,0.9245,3369,"Again, creating defensible space and fire-proofing homes is the single most important action that can mitigate fire. I strongly support this.",0,0
fa389692-762f-4031-8a6f-e5db27fce210,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.365 Z,7,0.9245,,,,
225fc856-6e98-43af-a798-af2487ba5a13,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.350 Z,6,0.9245,3042,"We need to focus on the brush clearance that does not happen in our surrounding state parks and home owners associations and city/county owned land. We have had fire starts on irrigated land belonging to homeowners and no huge configuration results. Our huge fires come from our brushy state owned land that isn’t cleared in proximity to our communities. That is where we need to focus, not on Zone 0. The rest of the control measures in the question are good ones though and giving incentives is probably a good idea",1,0
329df714-b9d7-4488-b30b-f0df9dd11fb3,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.335 Z,4,0.9245,,,,
de4d3306-1fe0-44d5-9c4e-a88d6e5e6a0d,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.374 Z,6,0.9245,,,,
1ddf958e-83f6-47bb-9160-ca80346f755a,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.312 Z,5,0.9245,,,,
eb2cdfa9-ccfa-4819-a09c-2bca877ecc15,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.375 Z,7,0.9245,,,,
fd716155-7e32-4537-a9b6-647021b3ebc5,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.301 Z,2,0.9245,2178,property owners should be doing this without tax accommodations. Other communities do this and tax breaks for a few is not necessary,0,0
878b11e0-7196-4e32-abe3-4903908b7f38,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.343 Z,4,0.9245,,,,
42e1ae56-e6c1-4fbd-a318-7ab029e1ea94,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.340 Z,5,0.9245,,,,
80527d03-bb0e-488a-be8c-8242df1e8b5d,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.326 Z,7,0.9245,,,,
210e6f62-2d60-431b-97fb-b649fb14c223,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.358 Z,7,0.9245,,,,
23651a90-b028-4be3-aa11-ef0b97e1c2a8,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.366 Z,6,0.9245,,,,
1c3ee899-6e29-4ae2-b9f7-2579512bb09c,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.303 Z,6,0.9245,2211,better option is rebate systems like we saw for solar and grant systems for those who can demonstrate economic need.,1,0
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.350 Z,6,0.9245,,,,
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.307 Z,7,0.9245,2280,"Good idea for incentives rather than simple mandates, no downside",0,0
86597501-c2d8-48c1-a5fb-2c77cf99f9bd,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.316 Z,7,0.9245,2493,I think that's a great idea. I certainly did that at our orchard but it didn't help with an 80 to. 90 mph winds. It would have been nice to be rewarded for all my efforts maintaining our house and yes surrounding grounds. I even had the Malibu Fire inspectors review our house to encourage fire prevention.,0,0
595396c1-b6a5-4fec-9d1d-923bbb10d4d9,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.370 Z,6,0.9245,,,,
8c975c9e-84c5-415f-9e61-10acd8817829,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.334 Z,4,0.9245,2746,I think there is great opportunity to engage communities in this kind of activity. Many countries and cultures treat landscape safety and maintenance as a collective activity. I think any incentives should be directed toward encouraging community engagement which will have other kinds of social benefits too.,0,0
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.305 Z,6,0.9245,,,,
f3eb8ec9-0cad-4d92-a7af-dc2f7371fe2b,DEFENSIBLE_SPACE_INCENTIVES,Somewhat opposed,Defensible space tax incentives,2025-08-12 20:23:19.332 Z,3,0.9245,,,,
3f6b48a7-2755-4957-a23d-9856fb472928,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.327 Z,7,0.9245,,,,
65b48ae2-0ef8-482c-835e-09ad54614d65,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.302 Z,6,0.9245,,,,
f0d5f4c2-866c-419d-b89c-3118cbb80622,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.368 Z,7,0.9245,,,,
17d19588-4e8d-439b-a344-f73a4c32ec97,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.299 Z,7,0.9245,,,,
38fa6690-1207-4c01-9d38-d408d09f15dd,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.317 Z,4,0.9245,,,,
6db50144-55b4-4fcb-b1d2-7702b03930f5,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.334 Z,5,0.9245,2737,Not sure exactly what this means. Not in favor of the 5 foot clearance but do think it is important for neighbors to regularly clear and maintain brush.,1,0
bc7398d9-9f88-4382-9f3c-76101949abb7,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.306 Z,6,0.9245,2261,"Definitely I’ve known a few people who have very tall trees that need to be cut or pruned but it’s very expensive , even dead trees in the street in my neighborhood who should be removed by the city of LA which is non responsive , these are potential hazards for fires . The tax rebate should covers those high prices for removal by private tree trimming companies .",0,0
bd637818-366a-4e93-955a-4ce9b2589d13,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.371 Z,4,0.9245,3432,"Insurance companies are typically leading the charge in monitoring and enforcing brush clearance and defensible properties. In wildfire-hazard zones (e.g., wilderness interface), they have been on top of this for a generation.",0,0
16e36d57-9cc6-4ae9-bc55-1f75f92807de,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.335 Z,7,0.9245,,,,
049cae92-c502-4c10-b788-23137fda2859,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.326 Z,7,0.9245,2602,"I appreciated the annual reminder from our fire dept to brushes etc.  But need more enforcement in a timely manner.  Most residents comply, but always a few who do not, for reasons unknown.  That's where timely enforcement can id trouble spots and find solutions.  It only takes one tiny fire to grow into uncontrollable fire.",1,0
86bafd78-c741-4d00-a165-bb3a80a659a4,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.371 Z,6,0.9245,,,,
9e86ad34-94e6-47ec-9e50-a88956d89044,DEFENSIBLE_SPACE_INCENTIVES,Strongly opposed,Defensible space tax incentives,2025-08-12 20:23:19.370 Z,1,0.9245,,,,
9cc3aa73-e407-43c6-80c1-6b93081d3850,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.366 Z,6,0.9245,,,,
193881cc-2166-4cac-9bf3-f7b199709fd7,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.305 Z,4,0.9245,,,,
e5fc50c3-c6f7-4ef5-b1ef-40ff572eaff0,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.316 Z,7,0.9245,,,,
410b67a4-660e-4d8c-b566-36008648fba1,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.369 Z,6,0.9245,,,,
fd1872e9-1610-4920-9b31-2871101e99ee,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.372 Z,7,0.9245,,,,
decbb990-92eb-47bf-b6ab-a3b0112486ce,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.295 Z,7,0.9245,,,,
99a11e3f-1341-4f86-9fa3-d14480d1d89f,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.301 Z,5,0.9245,2169,Reporting on the science is contradictory,0,0
266fe764-a205-4d06-8475-23af01c9b714,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.337 Z,6,0.9245,,,,
f05cf695-11ce-46e0-b1a4-87cc5c7600fa,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.337 Z,5,0.9245,,,,
1d4d8778-4fc3-43f6-ba84-592861a45579,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.296 Z,6,0.9245,,,,
02dfddc2-55e8-436d-a93f-d73969a4d308,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.319 Z,2,0.9245,2475,"Incentives would be nice to have but I think that all homeowners should have to participate even without incentives,",0,0
4943e2eb-d666-462c-81b7-dc7491751f8b,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.362 Z,6,0.9245,,,,
0de6c02d-6aae-4611-9f25-03f667e82379,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.330 Z,7,0.9245,,,,
262c4abf-bd59-406f-a53b-7109ff39df6f,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.322 Z,7,0.9245,,,,
444b41d6-5f5d-4d0d-8d21-cf071b63d6ac,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.290 Z,7,0.9245,,,,
44d89dc2-642c-4ca3-9221-f7f0d148eaa6,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.336 Z,5,0.9245,,,,
a12b9851-b8e1-43db-9ddd-a8138d89663e,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.365 Z,6,0.9245,,,,
d04ed745-050e-4058-91d0-2bd0b48edcf3,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.375 Z,7,0.9245,,,,
6448d4b8-e814-469c-95e2-781a911c7e97,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.366 Z,5,0.9245,,,,
b149a9bc-c43c-47d6-a6d1-f4518cf3f426,DEFENSIBLE_SPACE_INCENTIVES,Opposed,Defensible space tax incentives,2025-08-12 20:23:19.302 Z,2,0.9245,,,,
cad7f4fa-6c66-488f-ae59-2d186fc9bc7b,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.338 Z,4,0.9245,,,,
6dcd6093-c714-4718-9021-4bc7b9e3db6d,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.366 Z,6,0.9245,3305,It might be the only way to get people to take pro-active action,0,0
d6337c96-fdb5-4069-9e09-c60babbe3f64,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.372 Z,6,0.9245,,,,
c25a5dfb-3522-494e-9a1f-d5f0e17d6a8a,DEFENSIBLE_SPACE_INCENTIVES,Neutral,Defensible space tax incentives,2025-08-12 20:23:19.342 Z,4,0.9245,,,,
e2c09b01-5921-4c8b-9600-30ddafb873e6,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.368 Z,7,0.9245,,,,
6153bb5c-c055-4aa0-9a37-6191a40ee925,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.345 Z,5,0.9245,,,,
d8338842-8acb-4a41-a6cb-67be8a390866,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.305 Z,7,0.9245,,,,
14ef2753-ee2a-4289-af7a-5dca619d264a,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.306 Z,6,0.9245,,,,
9eb5394e-841b-40ea-883e-7ce83bdffaba,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.351 Z,6,0.9245,,,,
659eb1b6-3f7b-4426-bfe2-fef8de1e12f6,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.367 Z,7,0.9245,3327,Reward system is better than punitive restrictions,0,0
5128f692-d162-433e-8d75-88564f9936f9,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.368 Z,6,0.9245,,,,
60cb9636-e38a-4b08-8d45-0418f3b42606,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.365 Z,5,0.9245,3265,Defensible fire space is already somewhat rewarded by insurance companies,0,0
99ba5b2e-6e84-482f-b07f-b5098ff96cfc,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.333 Z,7,0.9245,,,,
f68fc13f-d4a8-4e57-9b0e-cdaf79d36db3,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.298 Z,7,0.9245,2130,"Home hardening should be obligatory, and made easy with subsidies, tax breaks or even just dedicated crews doing the work with independent inspectors assessing what needs to be done and fraud prevention auditors verifying the work of inspectors.",1,0
d74af036-6b24-4999-87bc-73173c507597,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.329 Z,6,0.9245,,,,
2bc5ba66-074b-4ee9-bc5f-97df6eebba80,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.304 Z,6,0.9245,,,,
6074387d-5e4e-4023-9a11-32f34d2569d3,DEFENSIBLE_SPACE_INCENTIVES,Somewhat opposed,Defensible space tax incentives,2025-08-12 20:23:19.374 Z,3,0.9245,,,,
005981ef-04a7-4c00-8a83-e3319529d484,DEFENSIBLE_SPACE_INCENTIVES,Supportive,Defensible space tax incentives,2025-08-12 20:23:19.299 Z,6,0.9245,2166,"Prioritize home hardening, not just landscape maintenance. 
Also, ensure that affordable landscape maintenance assistance is available to homeowners who are physically unable to do the work themselves.",0,0
b3c120b2-fb71-45df-80eb-57b3c3e93200,DEFENSIBLE_SPACE_INCENTIVES,Somewhat supportive,Defensible space tax incentives,2025-08-12 20:23:19.315 Z,5,0.9245,,,,
a83a752f-137c-4e20-8551-62b05916eb4b,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.344 Z,7,0.9245,,,,
92f206a5-6939-4de3-89f5-8361fd0e0c24,DEFENSIBLE_SPACE_INCENTIVES,Strongly opposed,Defensible space tax incentives,2025-08-12 20:23:19.343 Z,1,0.9245,,,,
4ac13de9-4767-4062-9f2c-37f31323b621,DEFENSIBLE_SPACE_INCENTIVES,Strongly supportive,Defensible space tax incentives,2025-08-12 20:23:19.360 Z,7,0.9245,3280,Yup. I would only question how that regular maintenance would be verified. I think you could do one off tax breaks to property owners or groups of property owners who do fire hardening upgrades to their homes. If so please make sure it is retroactive so as not to put off people who have done that or are doing that now.,0,0
a12b9851-b8e1-43db-9ddd-a8138d89663e,CONSTRUCTION_TRAINING_PROGRAMS,Supportive,Expanded construction training programs,2025-08-12 20:23:19.365 Z,6,0.9367,,,,
9e86ad34-94e6-47ec-9e50-a88956d89044,CONSTRUCTION_TRAINING_PROGRAMS,Neutral,Expanded construction training programs,2025-08-12 20:23:19.370 Z,4,0.9367,,,,
