PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT,EVACUATION_ZONE,SUPPORT
d8338842-8acb-4a41-a6cb-67be8a390866,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.554 Z,4,0.9071,,,,,No,0.6939
5fec7556-3982-44d1-a40b-3a795a2b0750,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.561 Z,7,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
3db39718-96be-451d-9bba-653697aac84e,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.562 Z,7,0.9071,2564,Education and information is key to helping us all understand what we can do,0,0,"Yes, in the Palisades fire evacuation zone",0.6939
67a65979-9772-4d46-9885-795c196c4c26,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.560 Z,7,0.9071,2498,Help develop options.  Neighborhood redesign can improve resilience and reflect carbon economy incentives.,0,0,No,0.6939
c6bccdb0-d9fe-4206-9b64-3a7cf97631cf,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.556 Z,7,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
e7bc95e5-55b9-4dc6-96b5-1ed166798604,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.569 Z,5,0.9071,3503,"this should include short, medium and long term solutions, not just education about building and purpose of fire resistance. that's very basic info and likely a waste of money.",0,0,No,0.6939
bb1a911c-884f-417a-887e-ca7bb69d2c42,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.582 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
4de8173f-c48d-4c40-8e83-fbf7db72e00b,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.568 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
2e873d47-d175-4810-a610-c7c7b57904f3,HOMEOWNER_EDUCATION,Somewhat opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.584 Z,3,0.9071,3482,"This would not be my priority.  I suggest a user-friendly portal for this information and, for those w/o digital access, real person, multi-lingual navigation (by phone or in person) to talk people through issues and direct them to the right resources.",0,0,No,0.6939
81b35566-db13-461e-92bd-ba2c6d8e5bf7,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.572 Z,4,0.9071,,,,,No,0.6939
887c2c59-30da-43da-af80-60c59632586a,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.579 Z,4,0.9071,,,,,No,0.6939
e7f496c9-ada1-4f33-b815-9b01326dc6ce,HOMEOWNER_EDUCATION,Opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.565 Z,2,0.9071,2662,"It is not the government's duty to explain its permit, code, and zoning requirements.  It should be clear and concise.",0,0,No,0.6939
7d42900b-99a8-4c98-8461-e326aecc110d,HOMEOWNER_EDUCATION,Somewhat opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.570 Z,3,0.9071,2867,"Wouldn't this be part of the ""permitting team"" strategy if that effort goes forward? That seems like a much better way to get this information out there -- I think for a long time going forward trying to gather homeowners in Palisades or Altadena for any huge info dump will be very difficult. Doing it as part of the permitting process makes more sense.",0,0,No,0.6939
50053842-76a7-437e-bcfa-c34c9bf090dc,HOMEOWNER_EDUCATION,Strongly opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.572 Z,1,0.9071,2955,"Waste of time and effort.  The state and city needs to ban construction in the most fire-prone areas.  Period.  Ideally no rebuilding in these areas.  Manage them as green beauty, hiking and parks.",3,0,No,0.6939
ed7657ae-5938-43cb-bc5b-97cacd5104a0,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.557 Z,6,0.9071,2368,Education is always a good idea.  Then homeowners can use this information in conjunction with their own individual tastes and goals to create what they want.,0,0,"Yes, in the Palisades fire evacuation zone",0.6939
444b41d6-5f5d-4d0d-8d21-cf071b63d6ac,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.546 Z,7,0.9071,,,,,No,0.6939
80527d03-bb0e-488a-be8c-8242df1e8b5d,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.563 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
763129bf-56f8-4d9b-b8de-55cad194bf6f,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.565 Z,4,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
51c32fbb-321f-4cbd-ae5f-3c1fac21f5ca,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.554 Z,5,0.9071,,,,,No,0.6939
b149a9bc-c43c-47d6-a6d1-f4518cf3f426,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.552 Z,4,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
d04ed745-050e-4058-91d0-2bd0b48edcf3,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.585 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
cad7f4fa-6c66-488f-ae59-2d186fc9bc7b,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.569 Z,5,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
decbb990-92eb-47bf-b6ab-a3b0112486ce,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.548 Z,5,0.9071,2058,"Knowledge is power but easily forgotten. Use tech to make homes ""Explain themselves"" to their current and future owners. The bigger problem is Veto-ocracy and the resistance of licensing agencies to permit innovative solutions to current housing problems. For instance,  a toilet using water should simply be illegal. Make efficient appliances affordable and easy to install. You can't depend on capitalism to make this happen.",1,0,No,0.6939
803652a9-c82f-4902-b02e-9e7c0f3c8eb3,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.568 Z,5,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
9a34ed48-7045-41e6-a905-1966047abc40,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.583 Z,6,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
7c98a6bd-c173-4d1d-986a-b644630879b7,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.557 Z,4,0.9071,3459,I don't know how many people actually care about understanding the whys or wherefores of the code. They just want to know what they have to do and how they can do that the easiest. Resources already exist for people who want to know more: google and the permitting office to start.,0,0,No,0.6939
8610a2e8-3b0c-4d5b-b858-23a927c48f71,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.565 Z,5,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
833bf9d6-bab1-4030-939d-1a500309d4be,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.575 Z,5,0.9071,,,,,No,0.6939
8c975c9e-84c5-415f-9e61-10acd8817829,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.567 Z,7,0.9071,,,,,No,0.6939
225fc856-6e98-43af-a798-af2487ba5a13,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.573 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
16e36d57-9cc6-4ae9-bc55-1f75f92807de,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.567 Z,7,0.9071,,,,,No,0.6939
ac567628-2a2b-434c-9b9f-91ea97788f2a,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.575 Z,4,0.9071,3150,Obviously building to the latest housing standards is a good idea and there should be education and financial support. But the focus on these types of questions in this survey feels like focusing on what homeowners should do more so than focusing on the improvements needed on our emergency management systems. Why focus on saving homes when we haven't figured out how to save people? There has been only 1 question so far about improved emergency communications. And none about improving evacuation support readiness.,0,0,No,0.6939
a293e392-b3c0-459b-adb1-da8f0dc662d8,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.584 Z,6,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
0fcdc4cc-3f84-4047-b924-06f1012bb5f2,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.566 Z,7,0.9071,,,,,No,0.6939
24c1bc9d-de2c-4a04-bdaf-e7607074730f,HOMEOWNER_EDUCATION,Strongly opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.550 Z,1,0.9071,2102,"Focus instead on making the processes simpler, transparent, properly staffed, and technologically advanced.",0,0,"Yes, in the Palisades fire evacuation zone",0.6939
266fe764-a205-4d06-8475-23af01c9b714,HOMEOWNER_EDUCATION,Opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.568 Z,2,0.9071,2790,This information is readily available to anyone faced with the rebuilding process. Resources need to be concentrated in areas that really matter.,3,0,No,0.6939
59f5156c-cdc5-4d78-9373-829a5c5b8189,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.557 Z,4,0.9071,,,,,No,0.6939
6153bb5c-c055-4aa0-9a37-6191a40ee925,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.572 Z,6,0.9071,,,,,No,0.6939
8479b0f9-841d-4124-b3ad-3c94da47c882,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.556 Z,4,0.9071,,,,,No,0.6939
4d7d228e-c0bb-49b1-ad77-db9df19776ff,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.579 Z,4,0.9071,3240,"Permit, codes, rebuilding, insurance needs to be cleaned up, clarified,  made more simple. It's a convoluted mess that overwhelms victims who are already overwhelmed by trauma & loss",2,0,No,0.6939
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.573 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
049cae92-c502-4c10-b788-23137fda2859,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.562 Z,6,0.9071,2663,"Not sure it would make a difference.   People who cares are already knowledgeable.  Others are for whatever reasons will not, until the next disaster which affects them directly, when it's  too late.",0,0,"Yes, in the Palisades fire evacuation zone",0.6939
d74af036-6b24-4999-87bc-73173c507597,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.564 Z,6,0.9071,,,,,No,0.6939
193881cc-2166-4cac-9bf3-f7b199709fd7,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.554 Z,6,0.9071,,,,,No,0.6939
fd1872e9-1610-4920-9b31-2871101e99ee,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.584 Z,4,0.9071,3481,"We don’t have the time or capacity to learn all these complex building codes and permit requirements on top of healing from trauma, working full-time, raising a family, etc. It would be crucial to involve architects and contractors who understand the process, and incentivize them to actively support and educate homeowners. This would ease the burden on survivors and help rebuild more efficiently without adding stress during an already overwhelming time.",0,0,"Yes, in the Eaton fire evacuation zone",0.6939
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.557 Z,7,0.9071,2349,I would be good if there was a pre-fire analysis of what this area situation was before the fire.   Also explain that this was an urban fire with a wildfire component.  Update building standards would have prevented this situation.,0,0,No,0.6939
915885d9-ec9d-44d3-8738-1acfe6e353c6,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.584 Z,7,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
9cc3aa73-e407-43c6-80c1-6b93081d3850,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.581 Z,5,0.9071,,,,,No,0.6939
c4b5999d-abba-4bc9-8db0-4f59e272871d,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.568 Z,6,0.9071,2971,"I actually think this could be helpful for those that take advantage of it. I work in commercial real estate, and even I've had quite a learning curve embarking on the rebuild process. I can't imagine how daunting this must seem to homeowners who aren't familiar with the residential development process.",0,0,"Yes, in the Palisades fire evacuation zone",0.6939
1329582f-5516-431d-90f8-5bf069c7e30a,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.563 Z,5,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
1c3ee899-6e29-4ae2-b9f7-2579512bb09c,HOMEOWNER_EDUCATION,Opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.553 Z,2,0.9071,2212,Might as well encourage cat herding.,0,0,No,0.6939
e5966834-8abf-41a0-a1f4-d14bc9e90161,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.583 Z,6,0.9071,,,,,No,0.6939
b3c120b2-fb71-45df-80eb-57b3c3e93200,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.559 Z,5,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
3f6b48a7-2755-4957-a23d-9856fb472928,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.563 Z,6,0.9071,2618,"Yes, but usually it's the architects and/or builders that will be working with the city and they already know the rules and they're still being put through stupid checks that go nowhere and take time and cost money.  If you really want to help homeowners, MAKE THIS FAST AND EASY.  More education is not the answer, order all affected cities/counties to eliminate all requirements beyond an over the counter approval for homeowners rebuilding a similar home.",2,0,"Yes, in the Palisades fire evacuation zone",0.6939
9c7f6d15-fda8-4e31-9c53-c7c71d73abce,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.565 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
ea418c35-4e14-492a-ad16-b38240ebe22d,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.568 Z,4,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
878b11e0-7196-4e32-abe3-4903908b7f38,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.571 Z,6,0.9071,,,,,No,0.6939
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.558 Z,7,0.9071,2384,It would be great to have a GIS map showing the insurance rates that existed in areas that burned or could burn to raise awareness.,0,0,No,0.6939
c47b2b87-9afa-4866-aae0-4f30fd6c8fcb,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.580 Z,5,0.9071,,,,,No,0.6939
eb5ae799-a4fe-4730-bc50-2b3fd57556dd,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.570 Z,5,0.9071,2858,"I'd love one clear manual. We have information overload though, so it needs to be simple or please don't bother.",1,0,"Yes, in the Palisades fire evacuation zone",0.6939
15faabe9-9be1-4d69-a538-582f85ac0f24,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.548 Z,7,0.9071,,,,,No,0.6939
3663b829-12c9-4f1a-aa4b-393e66acaef9,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.579 Z,6,0.9071,3268,"There needs to be more accountability with insurance, especially with transparency regarding dwelling limits and how they are calculated. It is my understanding that almost all of Altadena was underinsured.  At least we know that we are drastically. It be great to understand our rights. And how to prevent others from suffering in the future.",1,0,"Yes, in the Eaton fire evacuation zone",0.6939
c97b198e-cab5-4bf7-8d17-9ae4f0f2ef77,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.559 Z,4,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
f0278611-2dbe-4e9b-9fdb-df91f9bf3462,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.551 Z,7,0.9071,,,,,No,0.6939
0c803a05-4f8a-4791-88b5-7d9f0911d878,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.549 Z,6,0.9071,2072,Providing resources to help navigate these processes would also be extremely important.,1,0,No,0.6939
2c399390-cfd4-42fe-8103-42e1ca86f175,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.567 Z,6,0.9071,,,,,No,0.6939
4e9b307e-2728-4c17-8411-6b66b8c40a3f,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.553 Z,6,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
c2eb5020-cbef-4388-bd44-ffe5bcf05d1e,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.576 Z,7,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
21bb0d52-daf7-4f44-bddf-59fe755d646e,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.577 Z,7,0.9071,,,,,No,0.6939
ee7687e0-2093-4c86-9714-7104c68f1688,HOMEOWNER_EDUCATION,Opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.583 Z,2,0.9071,3401,"There is a lot of information coming from a lot of people, organizations and companies.  Its hard to decipher.  Idle promises, not clear direction all the above make it very difficult to plan and follow through on rebuilding. There should be clearer information share by approved or recognized organization.",0,0,"Yes, in the Eaton fire evacuation zone",0.6939
8e8a4331-fcae-4685-813b-ed56ae317775,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.573 Z,6,0.9071,,,,,No,0.6939
91a733e2-8bbe-4095-acb1-5b1f2fb637c9,HOMEOWNER_EDUCATION,Somewhat supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.583 Z,5,0.9071,3361,"Community based resilience efforts are important but should not take the place of necessary municipal, county and state response",0,0,No,0.6939
60cb9636-e38a-4b08-8d45-0418f3b42606,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.580 Z,4,0.9071,,,,,No,0.6939
c577dc71-5397-43d8-b0ff-a902116ee8cf,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.582 Z,6,0.9071,,,,,No,0.6939
01376e2c-7312-4e04-9808-ee8366e7d1a3,HOMEOWNER_EDUCATION,Supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.555 Z,6,0.9071,,,,,"Yes, in the Eaton fire evacuation zone",0.6939
71781d00-f2b5-40fa-ab99-6eb2ecf0b672,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.581 Z,4,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
65b48ae2-0ef8-482c-835e-09ad54614d65,HOMEOWNER_EDUCATION,Neutral,Comprehensive homeowner education program,2025-08-22 16:18:16.552 Z,4,0.9071,2207,Let relevant industries absorb and apply this knowledge.,0,0,No,0.6939
0f980c89-fcec-4618-9a1c-a25305628f2c,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.576 Z,7,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
705ba777-1d9c-44a9-8d13-606ffa44e62f,HOMEOWNER_EDUCATION,Opposed,Comprehensive homeowner education program,2025-08-22 16:18:16.571 Z,2,0.9071,3059,"Most homeowners will be utilizing architects, designers, contractors who will be (should be) up to date on new laws overseeing code upgrades. 
Property owners can learn about the process by simply engaging themselves in the process.",0,1,"Yes, in the Eaton fire evacuation zone",0.6939
b8bbd3f1-ba2f-45f7-b524-0cb64c3b1938,HOMEOWNER_EDUCATION,Strongly supportive,Comprehensive homeowner education program,2025-08-22 16:18:16.575 Z,7,0.9071,,,,,"Yes, in the Palisades fire evacuation zone",0.6939
a83a752f-137c-4e20-8551-62b05916eb4b,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.572 Z,6,0.9221,,,,,No,0.7357
16e36d57-9cc6-4ae9-bc55-1f75f92807de,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.567 Z,7,0.9221,,,,,No,0.7357
1329582f-5516-431d-90f8-5bf069c7e30a,EMERGENCY_COMMUNICATION_HUBS,Somewhat supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.563 Z,5,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
2664fca3-23a1-40ff-a7ea-b7e57523f88f,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.556 Z,7,0.9221,,,,,No,0.7357
80ff356a-4fba-4fa9-93a4-3e81dd0df18f,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.571 Z,7,0.9221,2902,This helps low income communities to find resources and places that are free of charge to enter.,0,0,"Yes, in the Eaton fire evacuation zone",0.7357
5128f692-d162-433e-8d75-88564f9936f9,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.582 Z,6,0.9221,,,,,No,0.7357
d6337c96-fdb5-4069-9e09-c60babbe3f64,EMERGENCY_COMMUNICATION_HUBS,Somewhat opposed,Emergency communication hubs in communities,2025-08-22 16:18:16.584 Z,3,0.9221,,,,,"Yes, in the Eaton fire evacuation zone",0.7357
3f6b48a7-2755-4957-a23d-9856fb472928,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.563 Z,7,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
fd1872e9-1610-4920-9b31-2871101e99ee,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.584 Z,7,0.9221,,,,,"Yes, in the Eaton fire evacuation zone",0.7357
187115f0-651b-4c26-a168-47ea4cc94f61,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.571 Z,6,0.9221,,,,,No,0.7357
9e86ad34-94e6-47ec-9e50-a88956d89044,EMERGENCY_COMMUNICATION_HUBS,Neutral,Emergency communication hubs in communities,2025-08-22 16:18:16.583 Z,4,0.9221,,,,,"Yes, in the Eaton fire evacuation zone",0.7357
f8dda8c7-0465-490c-90f9-7921e3cc9cfb,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.585 Z,7,0.9221,3544,"After the fire, this happened to a degree, but not comprehensively. It would be helpful and hopefully decrease at least bit of our anxiety.",0,0,"Yes, in the Eaton fire evacuation zone",0.7357
fd716155-7e32-4537-a9b6-647021b3ebc5,EMERGENCY_COMMUNICATION_HUBS,Neutral,Emergency communication hubs in communities,2025-08-22 16:18:16.552 Z,4,0.9221,,,,,No,0.7357
e7bc95e5-55b9-4dc6-96b5-1ed166798604,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.569 Z,6,0.9221,,,,,No,0.7357
c2eb5020-cbef-4388-bd44-ffe5bcf05d1e,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.576 Z,7,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
4d7d228e-c0bb-49b1-ad77-db9df19776ff,EMERGENCY_COMMUNICATION_HUBS,Somewhat supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.579 Z,5,0.9221,3239,"Streamline, combine communication hubs with clear info provided",0,0,No,0.7357
d4f64635-3793-42ad-8c30-6d2d45f1bff8,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.557 Z,7,0.9221,,,,,No,0.7357
f05cf695-11ce-46e0-b1a4-87cc5c7600fa,EMERGENCY_COMMUNICATION_HUBS,Somewhat opposed,Emergency communication hubs in communities,2025-08-22 16:18:16.569 Z,3,0.9221,2780,It already exists.,0,0,"Yes, in the Eaton fire evacuation zone",0.7357
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.573 Z,6,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
6dcd6093-c714-4718-9021-4bc7b9e3db6d,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.581 Z,7,0.9221,,,,,"Yes, in the Eaton fire evacuation zone",0.7357
266fe764-a205-4d06-8475-23af01c9b714,EMERGENCY_COMMUNICATION_HUBS,Somewhat opposed,Emergency communication hubs in communities,2025-08-22 16:18:16.568 Z,3,0.9221,2782,Not sure how this helps the building permit process.,1,0,No,0.7357
24c1bc9d-de2c-4a04-bdaf-e7607074730f,EMERGENCY_COMMUNICATION_HUBS,Opposed,Emergency communication hubs in communities,2025-08-22 16:18:16.550 Z,2,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
c9c517ee-ffc5-4589-be6c-417d777696f9,EMERGENCY_COMMUNICATION_HUBS,Somewhat supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.569 Z,5,0.9221,,,,,No,0.7357
0ebcb735-8fe6-41ff-b969-5f1b2b315fe5,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.565 Z,7,0.9221,,,,,No,0.7357
ccc7c803-7684-486b-80ad-603fa4e0d0eb,EMERGENCY_COMMUNICATION_HUBS,Strongly supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.585 Z,7,0.9221,,,,,"Yes, in the Palisades fire evacuation zone",0.7357
32bdd3f6-3c59-436b-aa94-dbf9efbe48bc,EMERGENCY_COMMUNICATION_HUBS,Somewhat supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.550 Z,5,0.9221,2138,"When your entire community burns down, these hubs would have to be in many areas as not all community members relocate to the same place. Some resources were unavailable to me because it would have required driving 1.5 hrs to get to the ""hub"", whereas I was located 5 minutes from my former community.",0,0,"Yes, in the Palisades fire evacuation zone",0.7357
e06da695-13d1-4fa5-8d25-99e593645d53,EMERGENCY_COMMUNICATION_HUBS,Supportive,Emergency communication hubs in communities,2025-08-22 16:18:16.585 Z,6,0.9221,,,,,"Yes, in the Eaton fire evacuation zone",0.7357
