PARTICIPANT_ID,VOTE_OPTION,COMMENT_OPTION,VOTE,VOTE_NUMBER,COMMENT_ID,REPLY_TO_ID,COMMENT_CONTENT,REPLY_COUNT,FLAG_COUNT,LIKE_COUNT,POSTED_ON
f8dda8c7-0465-490c-90f9-7921e3cc9cfb,PERMITTING_SUPPORT_TEAMS,PERMITTING_SUPPORT_TEAMS,Strongly supportive,7,3548,,"Absolutely yes! That would speed up the process and ensure that things were done correctly, both by the residents and the agencies.",0,0,0,2025-08-07 15:01:32.000 Z
41417597-ba03-4ff4-bf07-43e611bde146,PERMITTING_SUPPORT_TEAMS,PERMITTING_SUPPORT_TEAMS,Strongly supportive,7,2436,,This is a great idea! This should be conducted through an Office of a Ombudsperson.,0,0,0,2025-07-22 21:36:59.000 Z
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,PERMITTING_SUPPORT_TEAMS,PERMITTING_SUPPORT_TEAMS,Strongly supportive,7,2399,,More competent staff with problem solving skills needed.,0,0,1,2025-07-22 20:16:39.000 Z
3db39718-96be-451d-9bba-653697aac84e,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2561,,We need to prevent fires from starting as much as possible,0,0,0,2025-07-23 16:11:08.000 Z
2f3bb5a7-e058-4859-99dd-2c292f58da1c,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2225,,This should be done in ALL high fire zones!!,0,0,0,2025-07-21 21:43:39.000 Z
2f3bb5a7-e058-4859-99dd-2c292f58da1c,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3468,,Absolutely necessary!!,0,0,0,2025-08-01 01:01:33.000 Z
3663b829-12c9-4f1a-aa4b-393e66acaef9,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3246,,"Just seeing power lines causes me PTSD from the night we had to evacuate. Because of the strong winds Altadena experiences on an annual basis, I believe this should be a safety requirement.",0,0,0,2025-07-29 01:22:20.000 Z
c06b8e93-45a8-41e1-bdff-507cb46394fc,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2274,,Increase value of properties over time.,0,0,0,2025-07-21 23:21:55.000 Z
0a68d85b-a12a-4192-9eea-60df5940a525,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3311,,"High up front cost, but beneficial in the long term and will help prevent power outages in high wind events.",0,0,0,2025-07-29 19:38:32.000 Z
6dcd6093-c714-4718-9021-4bc7b9e3db6d,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3304,,"If they don't do this, shame on them.  Asking for more problems down the line.",0,0,0,2025-07-29 16:28:52.000 Z
049cae92-c502-4c10-b788-23137fda2859,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2660,,This should be a major priority.,0,0,2,2025-07-23 18:53:37.000 Z
38fa6690-1207-4c01-9d38-d408d09f15dd,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2464,,"Yes, and Edison should pay for it.",0,0,0,2025-07-23 00:33:25.000 Z
c864e5e5-1db5-46c5-abe2-50ba23f213bf,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2687,,"Pros: reduced risk of fire, reduces visual blight of powerpoles. Allows trees to grow naturally and not being hacked to accommodate wires, 
Cons: cost, road and infrastructure damage while undergrounding. 
Considerations: undergrounding of internet lines too, who pays for this process, timing and timeline, easement access to put equipment are unclear.",0,0,1,2025-07-23 21:31:25.000 Z
476fe8d7-be9d-4118-92f9-b1605636fe3a,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2554,,"Yes, this is very important to do in all newly developed areas, high risk fires areas & areas that are being re-built due to fire loss. Those should be the priority ""build underground as you go"" areas, then from there prioritize add'l areas based on fire risk. The rate payers def. should not have to bare the cost of this either. I'm in PG&Es area & the PUC has approved several rate hikes to cover these upgrade costs & its literally putting small companies out of business & people in the red. PG&E & the other utility Co's. make enough money to pay for this cost on their own! Their CEO's, stakeholders & high paid employees can take pay cuts & stop getting raises to pay for this. Its their fault for not maintaining their grid, not ours.",0,0,0,2025-07-23 16:11:08.000 Z
41417597-ba03-4ff4-bf07-43e611bde146,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2409,,"While this would remove one ignition source, I do believe that the better option would be to utilize solar panels. This would eliminate the need for power lines.",0,0,0,2025-07-22 21:12:34.000 Z
0ea1dbe1-b26b-4650-8bdb-c55a0298335e,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2390,,Mandate underground powerlines.,0,0,0,2025-07-22 20:20:40.000 Z
1051ef6c-e065-480d-8468-392f14b28ec0,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3620,,"Yes, please!",0,0,0,2025-08-14 14:54:24.000 Z
c577dc71-5397-43d8-b0ff-a902116ee8cf,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3335,,I think the answer to this question may be one of the most unanimous among any question being asked of the millions of people who were affected/indirectly-affected/not affected at all by the LA wildfires- BURY THE POWER LINES WHEREVER POSSIBLE.,0,0,0,2025-07-29 19:58:25.000 Z
9ca9adf1-657b-4c9d-9dbf-81a507dc3ce6,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2037,,"This is clearly needed on the distribution system. It is the only solution that will enable reilability as well. We can't just have utilities keep turning the lights off for days and weeks at a time. Undergrounding is expensive, but so are utility sparked wildfires. Additionally, regular brush clearance 50 ft around transmission lines in high fire threat areas and replacing old transmission lines in these areas (e.g. after 40 years) is probably needed to avoid another Eaton (or Camp or any of the other conflagrations sparked by aging transmission equipment).",0,0,0,2025-07-17 22:17:37.000 Z
82659a7f-2bca-47b3-9c9a-a8ce29b98109,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2792,,Buried lines are critical to preventing future disasters,0,0,2,2025-07-24 01:26:48.000 Z
0c803a05-4f8a-4791-88b5-7d9f0911d878,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2077,,"Burying utilities while expensive up front and at times more expensive to maintain vs. overhead, it is definitely worth doing when sufficient funding is available.  FEMA may pay for these upgrades subject to a cost/benefit analysis.",0,0,0,2025-07-18 17:11:13.000 Z
44d89dc2-642c-4ca3-9221-f7f0d148eaa6,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2761,,"This is something that should be left to the fire experts, but my understanding is that this is correct, power lines are causing many of the fires.",0,0,0,2025-07-23 23:21:18.000 Z
32bdd3f6-3c59-436b-aa94-dbf9efbe48bc,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2131,,"Paid for by the government, not residents, I should hope.",0,0,0,2025-07-18 23:29:38.000 Z
ed7657ae-5938-43cb-bc5b-97cacd5104a0,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2375,,"Duh.  Edison has been urged to do this for decades, and has always used deflection as their response.",0,0,0,2025-07-22 20:45:07.000 Z
6074387d-5e4e-4023-9a11-32f34d2569d3,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3567,,"In the North East, natural gas utility companies are required to excavate and replace old and dangerous cast iron gas lines. Old power lines in fire zones should be treated the same way. We should not be letting the utility companies off the hook to never update their infrastructure. Since there is no profit motive to do so, the only way forward is through regulating them to do this. Utility payers shouldn't be penalized for utility company negligence.",0,0,0,2025-08-07 18:54:27.000 Z
ee80c521-dbac-4898-886b-6e33a5da1af1,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3565,,"Agree, but there should be no cost to the homeowner to do this.",0,0,0,2025-08-07 15:01:32.000 Z
1d4d8778-4fc3-43f6-ba84-592861a45579,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2066,,Thank you very much for starting in this initiative already. Please expand its reach. Wonderful long-term action!,0,0,0,2025-07-18 15:02:35.000 Z
15faabe9-9be1-4d69-a538-582f85ac0f24,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2047,,As long as this can be done without adding expense to rate payers.  Private power companies like PGE and So Cal Edison should completely cover this cost with existing profits.,0,0,0,2025-07-17 23:39:16.000 Z
02dfddc2-55e8-436d-a93f-d73969a4d308,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2515,,Yes it is imperative to bury the electrical lines. It will be expensive but not nearly as expensive (or destructive) as the fires caused by power lines.,0,0,0,2025-07-23 01:10:56.000 Z
86597501-c2d8-48c1-a5fb-2c77cf99f9bd,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2522,,Power companies have been sides stepping this option for years and it has cost Californians billions of dollars in property losses and hundreds of lost lives. Enough is enough put the power lines underground. Utility companies have been responsible for 7 of 10 of the biggest fires in California history. Aesthetically it would be a tremendous improvement to the beautification of California too,0,0,0,2025-07-23 16:03:21.000 Z
4d7d228e-c0bb-49b1-ad77-db9df19776ff,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3231,,Great if affordable but I believe burying  power lines is expensive.,0,0,0,2025-07-29 00:38:29.000 Z
fa389692-762f-4031-8a6f-e5db27fce210,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3252,,"Also reduce overhead lighting and the color temperature of any lighting installed. This should be a ""dark sky"" neighborhood, in keeping with its rural character.",0,0,0,2025-07-29 16:14:42.000 Z
7d42900b-99a8-4c98-8461-e326aecc110d,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2877,,Buried power lines should absolutely be a priority -- we have the worries in wildfires and in earthquakes -- and this would be an important step forward in helping protect neighborhoods from compounded tragedy in natural disasters.,0,0,0,2025-07-24 15:43:42.000 Z
266fe764-a205-4d06-8475-23af01c9b714,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2773,,Mandatory. Edison needs to get its infrastructure out of the late 19th century.,0,0,1,2025-07-23 23:50:25.000 Z
e8d14fa0-d092-4b1a-923d-b8970e153ad7,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3222,,So long as it does not delay the rebuilding of homes.  This kind of project would have these homes build in 2040!!,0,0,0,2025-07-29 00:07:55.000 Z
80ff356a-4fba-4fa9-93a4-3e81dd0df18f,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2915,,"We live in a zone in Pasadena that has power lines underground. Tbh, with the high winds we experienced, I think it would be wise to invest in this. We believe our neighborhood survived because of this.",0,0,0,2025-07-24 16:18:27.000 Z
99a11e3f-1341-4f86-9fa3-d14480d1d89f,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2172,,Essential for ongoing safety,0,0,0,2025-07-19 18:08:57.000 Z
1329582f-5516-431d-90f8-5bf069c7e30a,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2593,,In our neighborhood we already have underground utilities. We support more of Pacific Palisades moving in that direction especially while streets are being torn up and repaved.,0,0,0,2025-07-23 18:15:39.000 Z
6bf7a2a6-ae07-4eeb-bdcc-3403bb08a632,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2346,,SCE already has a program in place to bury or armor gridl equipment.,0,0,0,2025-07-22 16:17:25.000 Z
2664fca3-23a1-40ff-a7ea-b7e57523f88f,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2332,,of course,0,0,0,2025-07-22 16:03:28.000 Z
3f6b48a7-2755-4957-a23d-9856fb472928,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2594,,"Whether it's power lines starting the fires or falling and preventing the first responders from entering a neighborhood, they should all be underground.  We know now that DWP didn't de-energize the lines in either Altadena or Palisades, it's a massive safety concern.",0,0,0,2025-07-23 18:15:39.000 Z
13a864d3-900a-4fdb-9eb3-16e75301f500,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3377,,"I support this though know that rates will go up as a result. Mitigation strategies to prevent ignition like what happened with Eaton Fire seem like a no brainer and bear no additional cost, just the shut down of transmission lines.",0,0,0,2025-07-30 20:03:03.000 Z
60cb9636-e38a-4b08-8d45-0418f3b42606,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3258,,We should learn the lessons from Lahaina. High winds forecast should trigger mandatory power cutoffs in high risk areas. Residents should be responsible to have own backup generators,0,0,0,2025-07-29 16:14:42.000 Z
71781d00-f2b5-40fa-ab99-6eb2ecf0b672,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3321,,Most important issue so far. Why rebuild third world technology. So much safer and more beautiful underground.,0,0,0,2025-07-29 19:38:32.000 Z
eb5ae799-a4fe-4730-bc50-2b3fd57556dd,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2853,,Absolutely. This shouldn't even be up for discussion. Please just make it happen and make sure negligent utilities companies foot the bill.,0,0,0,2025-07-24 15:39:25.000 Z
0de6c02d-6aae-4611-9f25-03f667e82379,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2667,,"HIGHEST PRIORITY! 100% support the undergrounding of all power and communication lines. It is essential that the Communication companies agree to underground their lines as well. This needs to happen NOW, while the streets are torn up, especially in those neighborhoods where many homes were lost. Get those crews into the Palisades NOW before we are rebuilding. All of this can get paid through RULE 20D, which was utilized in San Diego.",0,0,1,2025-07-23 19:45:22.000 Z
e67ac37a-81ec-4c07-9193-718c6563e7a2,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3427,,"How many bills have already been passed, how many tax dollars and bond dollars have already been appropriated to handle this? The issue seems to be non-compliance, so the focus should be mandating timelines and associated penalties for public/private agencies such as PG&E, LADWP, SoCal Edison, etc. to execute rather than squandering public money elsewhere on their balance sheets.",0,0,1,2025-07-30 21:54:40.000 Z
bc7398d9-9f88-4382-9f3c-76101949abb7,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2263,,"Electrical system and polls in the city are outdated , they should have been updated long time ago .",0,0,0,2025-07-21 23:21:39.000 Z
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2291,,"Yes, yes and yes. Finally needs to happen. The longer we wait the more expensive it's going to get. Get this done now and avoid future fires being impacted by power lines.",0,0,0,2025-07-21 23:21:00.000 Z
65695db5-3a94-4539-b0d7-c64f9b731c8c,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2444,,This is long overdue and much needed!,0,0,0,2025-07-22 22:08:11.000 Z
663506d7-cab6-4a30-8126-e35168636729,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2426,,"Again, yes, yes, yes! It's expensive but it's the most important things we can do. Some of those power company executives and shareholders can cut back on their pay packets and dividends. This should be mandated if you wish to operate in California.",0,0,0,2025-07-22 21:22:07.000 Z
506afcd1-12e7-4e95-8767-1b96a2cd15b9,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2148,,Well duh. No brainer. Requires telecoms to do it also.,0,0,0,2025-07-18 11:37:00.000 Z
f05cf695-11ce-46e0-b1a4-87cc5c7600fa,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2783,,Our power lines do not reflect a first world standard.,0,0,0,2025-07-23 23:59:20.000 Z
4943e2eb-d666-462c-81b7-dc7491751f8b,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3201,,It will take time and money but start now where you can and eventually every community will be that much safer.,0,0,0,2025-07-28 22:15:47.000 Z
00ff9b37-eca5-49cb-9077-43aa02f14765,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2311,,"Obviously. This has to be done, non negotiable.",0,0,0,2025-07-22 15:54:01.000 Z
0f980c89-fcec-4618-9a1c-a25305628f2c,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3171,,"No brainer, all underground. Mandate for communication companies to underground as well.",0,0,0,2025-07-28 13:59:15.000 Z
b8bbd3f1-ba2f-45f7-b524-0cb64c3b1938,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3166,,"Must have, no questions.",0,0,0,2025-07-28 01:48:36.000 Z
7c98a6bd-c173-4d1d-986a-b644630879b7,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3466,,the power companies should have done this decades ago.,0,0,0,2025-07-31 22:34:38.000 Z
97c40a2e-ec68-4780-b0b9-b1a0b7194b40,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2747,,Fully supportive of this with the caveat that Edison isn't allowed to raise our rates in order to accomplish the project.,0,0,0,2025-07-23 23:21:18.000 Z
5128f692-d162-433e-8d75-88564f9936f9,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3330,,"We've paid for them to do this over and over again. Make it mandatory, don't subsidize this anymore.",0,0,0,2025-07-29 19:38:32.000 Z
c25a5dfb-3522-494e-9a1f-d5f0e17d6a8a,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2936,,All lines must be buried including phone and cable,0,0,0,2025-07-24 16:21:42.000 Z
6db50144-55b4-4fcb-b1d2-7702b03930f5,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2714,,Yes for safety and aesthetics.,0,0,0,2025-07-23 22:18:19.000 Z
24c1bc9d-de2c-4a04-bdaf-e7607074730f,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2099,,This would be amazing!,0,0,0,2025-07-18 22:54:05.000 Z
4ac13de9-4767-4062-9f2c-37f31323b621,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,3298,,"This is obvious. With the new fire maps, my main north/south escape route is now going through a very high severity fire zone which is completely lined with old power lines on both sides of the street. Having seen the massive amount of downed lines during the fire and now knowing that they were indeed live and in many cases blocked the roads, I feel constantly worried about being blocked in by downed lines or poles when trying to evacuate and concerned that we will have to flee on foot. The power pole outside my house leans at a 75deg angle. Also really tall palm trees are a surprisingly bad wind/fire hazard.",0,0,0,2025-07-29 16:09:15.000 Z
8c975c9e-84c5-415f-9e61-10acd8817829,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2735,,A very high priority against future fires and needs to be systemically linked with moving to renewable energy.,0,0,0,2025-07-23 22:25:20.000 Z
b7cb3d11-3ea0-4f80-b95a-1d90aeb65a5f,UNDERGROUND_POWER_SAFETY,UNDERGROUND_POWER_SAFETY,Strongly supportive,7,2202,,YES YES YES. It is still not happening in my neighborhood in Altadena. SCE is going to do it in the higher elevations. It needs to be done everywhere.,0,0,0,2025-07-20 16:15:41.000 Z
a7443b31-93fa-46ba-9d86-b190cb46560d,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
bc8538e3-16dd-4064-8a3c-a03e94dc1434,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
1d4d8778-4fc3-43f6-ba84-592861a45579,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
f0d5f4c2-866c-419d-b89c-3118cbb80622,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
fa389692-762f-4031-8a6f-e5db27fce210,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
16a5d3c6-4cf6-471f-9dfd-fdc6d50eea2a,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
ccc7c803-7684-486b-80ad-603fa4e0d0eb,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
e8d14fa0-d092-4b1a-923d-b8970e153ad7,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
486c5e19-dd8b-42f6-9b4c-179d71707498,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
0f980c89-fcec-4618-9a1c-a25305628f2c,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
b288de2e-8292-4b92-b651-4c436163748b,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
07a241bd-e72c-42ed-b661-05628711cdc9,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
99a11e3f-1341-4f86-9fa3-d14480d1d89f,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
55eaa344-bab6-4ced-ad9c-60c0ad1cd0f1,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
0ebcb735-8fe6-41ff-b969-5f1b2b315fe5,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
82923d16-e00b-4c4a-b581-5f4312011014,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
d74af036-6b24-4999-87bc-73173c507597,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
887c2c59-30da-43da-af80-60c59632586a,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
9d36f276-6179-43d9-a101-b7809ccf98cf,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
e705fe6e-87ef-4be9-8049-6aeb9eed5131,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
8c975c9e-84c5-415f-9e61-10acd8817829,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
1ef33376-1bfe-4297-a2cb-0119d954365c,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
14dbb45c-18eb-4596-9ed0-16e1eeb90b30,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
5e4c13d7-774a-48aa-bd16-fb82a1c1556b,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
c6388196-4ed0-46a2-93c0-c0c3844df68c,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
c47b2b87-9afa-4866-aae0-4f30fd6c8fcb,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
21bb0d52-daf7-4f44-bddf-59fe755d646e,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
97c40a2e-ec68-4780-b0b9-b1a0b7194b40,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
71781d00-f2b5-40fa-ab99-6eb2ecf0b672,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
86bafd78-c741-4d00-a165-bb3a80a659a4,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
01376e2c-7312-4e04-9808-ee8366e7d1a3,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
193881cc-2166-4cac-9bf3-f7b199709fd7,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
c97b198e-cab5-4bf7-8d17-9ae4f0f2ef77,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
d04ed745-050e-4058-91d0-2bd0b48edcf3,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
16e36d57-9cc6-4ae9-bc55-1f75f92807de,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
659eb1b6-3f7b-4426-bfe2-fef8de1e12f6,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
37fa49d1-1372-4d68-a51b-2a55d0a30e47,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
23651a90-b028-4be3-aa11-ef0b97e1c2a8,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
fd1872e9-1610-4920-9b31-2871101e99ee,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
a293e392-b3c0-459b-adb1-da8f0dc662d8,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
b149a9bc-c43c-47d6-a6d1-f4518cf3f426,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
8479b0f9-841d-4124-b3ad-3c94da47c882,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
444b41d6-5f5d-4d0d-8d21-cf071b63d6ac,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
1aba3a53-863d-41f1-b875-4bf85c3239b3,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
6dcd6093-c714-4718-9021-4bc7b9e3db6d,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
005981ef-04a7-4c00-8a83-e3319529d484,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
9a34ed48-7045-41e6-a905-1966047abc40,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
55d90047-8f0c-4290-9ae2-0aaf16dd69f9,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
38b609e6-fff1-4f77-913e-94e229af6b12,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
54a98afd-2c00-4b4e-a7a3-eaed19e97118,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
915885d9-ec9d-44d3-8738-1acfe6e353c6,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
65b48ae2-0ef8-482c-835e-09ad54614d65,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
fe9e1175-54b8-4922-803d-6deb51092cf4,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
5fec7556-3982-44d1-a40b-3a795a2b0750,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
91cba6c1-b1e3-4dad-a85c-b2161ae47bf9,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
bc7398d9-9f88-4382-9f3c-76101949abb7,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
e2c09b01-5921-4c8b-9600-30ddafb873e6,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
314abfe9-c22a-41a2-b40b-a691724e6b4b,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
595396c1-b6a5-4fec-9d1d-923bbb10d4d9,PERMITTING_SUPPORT_TEAMS,,Strongly supportive,7,,,,,,,
